WB_ID,WB_KEY,WB_UPDATED,WB_STATUS,WB_TITLE,WB_GUESS1,WB_GUESS2,WB_GUESS3,WB_SCORE,NAME,NAME_LOCAL,NAME_ALT,WOE_NAME,GN_NAME,REGION
naturalEarth.2257,Al Qubbah|Libya,7/21/2014 16:49:51,V,Derna District,Derna District,Quba District (Libya),Al Qubbah,8.104370011,Al Qubbah,,Al Qubah|al-Qubba,Al Qubbah,Darnah,
naturalEarth.3574,Makira|Solomon Islands,7/21/2014 16:51:08,V,Makira-Ulawa Province,Makira-Ulawa Province,Makira,Ulawa Airport,8.103665631,Makira,,Makira and Ulawa,Makira,Makira-Ulawa Province,
naturalEarth.3418,Kaliningrad|Russia,7/21/2014 16:50:52,V,Kaliningrad Oblast,Kaliningrad Oblast,Kaliningrad,"Svetlogorsk, Kaliningrad Oblast",8.103085004,Kaliningrad,Калининградская область,Kaliningradskaya Oblast,Kaliningrad,Kaliningradskaya Oblast',Northwestern
naturalEarth.4111,Kirklareli|Turkey,7/21/2014 16:51:41,V,Kırklareli Province,Kırklareli Province,Kırklareli,Kırklarelispor,8.098858581,Kirklareli,,Kırklareli,Kirklareli,Kirklareli,
naturalEarth.4121,Antalya|Turkey,7/21/2014 16:51:41,V,Antalya Province,Antalya Province,Antalya,Antalya Airport,8.093880352,Antalya,,Adalia|Anatolia,Antalya,Antalya,
naturalEarth.2308,Maseru|Lesotho,7/21/2014 16:49:53,V,Maseru District,Maseru District,Maseru,Roman Catholic Archdiocese of Maseru,8.089805853,Maseru,,,Maseru,Maseru,
naturalEarth.1131,Charente|France,7/21/2014 16:48:32,V,Poitou-Charentes,Poitou-Charentes,Charente,Charente (river),8.087320559,Charente,,,Charente,Departement de la Charente,Poitou-Charentes
naturalEarth.3654,Paramaribo|Suriname,7/21/2014 16:51:13,V,Paramaribo District,Paramaribo District,Paramaribo,Fort Zeelandia (Paramaribo),8.086965306,Paramaribo,,,Paramaribo,Distrikt Paramaribo,
naturalEarth.3821,Ljubljana|Slovenia,7/21/2014 16:51:23,V,City Municipality of Ljubljana,City Municipality of Ljubljana,Ljubljana,"Vrhovci, Ljubljana",8.081655668,Ljubljana,,Ljubljana,Ljubljana,Mestna Obcina Ljubljana,Osrednjeslovenska
naturalEarth.903,Béchar|Algeria,7/21/2014 16:48:10,V,Béchar Province,Béchar Province,Béchar,Boudghene Ben Ali Lotfi Airport,8.077717742,Béchar,ولاية بشار,Colomb-Béchar|Bechar,Béchar,Wilaya de Bechar,
naturalEarth.1824,Esfahan|Iran,7/21/2014 16:49:17,V,Isfahan Province,Isfahan Province,Isfahan,Isfahan County,8.073053624,Esfahan,,Isfahan|Ispahan,Esfahan,Ostan-e Esfahan,
naturalEarth.4089,Tunis|Tunisia,7/21/2014 16:51:38,V,Tunis Governorate,Tunis Governorate,Tunis,Tunis–Carthage International Airport,8.072655676,Tunis,,Tounis|Tunis City|Tūnus|Túnez|Túnis|Tunisi|Tūnis,Tunis,Gouvernorat de Tunis,
naturalEarth.2588,Bitola|Macedonia,7/21/2014 16:50:09,V,Bitola Municipality,Bitola Municipality,Bitola,"Trnovo, Bitola",8.072330844,Bitola,,,Bitola,Opstina Bitola,Pelagonia
naturalEarth.1161,Hérault|France,7/21/2014 16:48:34,V,Languedoc-Roussillon,Languedoc-Roussillon,Hérault,Languedoc,8.071719699,Hérault,,Languedoc-Rosellon,Hérault,Departement de l'Herault,Languedoc-Roussillon
naturalEarth.3471,Tyumen'|Russia,7/21/2014 16:50:59,V,Tyumen Oblast,Tyumen Oblast,Tyumen,Tobolsk,8.058725961,Tyumen',Тюменская область,Tobol'sk|Tobol'skaya G.|Tyumenskaya Oblast,Tyumen',Tyumenskaya Oblast',Urals
naturalEarth.1643,Karlovacka|Croatia,7/21/2014 16:49:04,V,Karlovac County,Karlovac County,"Church of St. Nicholas, Karlovac",Karlovac,8.051402262,Karlovacka,,Karlovac,Karlovacka,Karlovacka Zupanija,
naturalEarth.2312,Leribe|Lesotho,7/21/2014 16:49:53,V,Leribe District,Leribe District,Hlotse,Roman Catholic Diocese of Leribe,8.049767475,Leribe,,,Leribe,Leribe District,
naturalEarth.3815,Kidricevo|Slovenia,7/21/2014 16:51:23,V,Municipality of Kidričevo,Municipality of Kidričevo,Kidričevo,Kidričevo Sports Park,8.039878972,Kidricevo,,,,Obcina Kidricevo,Podravska
naturalEarth.2644,Kicevo|Macedonia,7/21/2014 16:50:11,V,Kičevo Municipality,Kičevo Municipality,Kičevo,Kičevo Monastery,8.037030079,Kicevo,,,Kicevo,Opstina Kicevo,Southwestern
naturalEarth.3517,Eastern Darfur|Sudan,7/21/2014 16:51:05,V,South Darfur,South Darfur,ISO 3166-2:SD,For Darfur,8.035997714,Eastern Darfur,,Dārfūr al Janūbīyah| Janūb Dārfūr| Darfur méridional| Southern Darfur,South Darfur,Eastern Darfur State,Darfur
naturalEarth.2614,Centar|Macedonia,7/21/2014 16:50:10,V,Centar Municipality (Skopje),Centar Municipality (Skopje),"Centar Municipality, Sarajevo",Centar Municipality,8.034803912,Centar,,,Centar Municipality,Opstina Centar,Greater Skopje
naturalEarth.3671,Zasavska|Slovenia,7/21/2014 16:51:14,V,Municipality of Zagorje ob Savi,Municipality of Zagorje ob Savi,Central Sava Statistical Region,"Borje, Zagorje ob Savi",8.034273258,Zasavska,,,Zasavska,Obcina Zagorje ob Savi,Zasavska
naturalEarth.4108,Balikesir|Turkey,7/21/2014 16:51:41,V,Balıkesir Province,Balıkesir Province,Balıkesir,Balıkesir Airport,8.031607107,Balikesir,,Balıkesir|Balikisri,Balikesir,Balikesir,
naturalEarth.906,Annaba|Algeria,7/21/2014 16:48:11,V,Annaba Province,Annaba Province,Annaba,Annaba District,8.029124573,Annaba,ولاية عنابة,Anaba|Bona|Bône,Annaba,Annaba,
naturalEarth.1867,As-Sulaymaniyah|Iraq,7/21/2014 16:49:20,V,Sulaymaniyah Governorate,Sulaymaniyah Governorate,Sulaymaniyah,Sulaymaniyah Stadium,8.026552681,As-Sulaymaniyah,,,As-Sulaymaniyah,Muhafazat as Sulaymaniyah,Kurdistan
naturalEarth.2499,Rezina|Moldova,7/21/2014 16:50:04,V,Rezina District,Rezina District,Rezina,,8.026315808,Rezina,,,,,
naturalEarth.418,Acklins|The Bahamas,7/21/2014 16:47:38,V,Acklins,Acklins,Acklins and Crooked Islands,Acklin,8.024798812,Acklins,,,Acklins,Acklins Island District,
naturalEarth.2245,Misratah|Libya,7/21/2014 16:49:50,V,Misrata District,Misrata District,Misrata,Battle of Misrata,8.020238657,Misratah,,"Misrata, Misurata",Misratah,Sha`biyat Misratah,
naturalEarth.3382,Botosani|Romania,7/21/2014 16:50:49,V,Botoșani County,Botoșani County,Botoșani,Stadionul Municipal (Botoșani),8.019409926,Botosani,,Botoşani|Botoschani,Botosani,Judetul Botosani,
naturalEarth.1860,Baghdad|Iraq,7/21/2014 16:49:20,V,Baghdad Governorate,Baghdad Governorate,Baghdad,Baghdad International Airport,8.016363255,Baghdad,,Bagd |Bagdad,Baghdad,Muhafazat Baghdad,Iraq
naturalEarth.2877,Mwanza|Malawi,7/21/2014 16:50:24,V,Mwanza District,Mwanza District,"Mwanza, Malawi",Mwanza,8.016312849,Mwanza,,,Mwanza,Mwanza District,Southern
naturalEarth.3657,Bratislavský|Slovakia,7/21/2014 16:51:13,V,Bratislava Region,Bratislava Region,Bratislavský lesný park,Bratislava,8.014905626,Bratislavský,,Bratislava,Bratislavský,Bratislavsky kraj,
naturalEarth.2241,Al Marqab|Libya,7/21/2014 16:49:50,V,Khoms District,Khoms District,Murqub District,"Khoms, Libya",8.013268684,Al Marqab,,Al Murgub|Al Khums|Homs|Khoms,Al Marqab,Al Marqab,
naturalEarth.3690,Divaca|Slovenia,7/21/2014 16:51:15,V,Municipality of Divača,Municipality of Divača,Divača railway station,Hrpelje–Kozina Railway Station,8.01202901,Divaca,,,,Obcina Divaca,Obalno-kraška
naturalEarth.2102,Batken|Kyrgyzstan,7/21/2014 16:49:42,V,Batken Province,Batken Province,Batken,Batken Airport,8.01174603,Batken,,,Batken,Batken Oblasty,
naturalEarth.1546,Ipeiros|Greece,7/21/2014 16:48:58,V,Ioannina (regional unit),Ioannina (regional unit),Epirus (region),Epirus (ancient state),8.010469487,Ipeiros,Ήπειρος,Epirus,Ipeiros,Epirus,
naturalEarth.4156,Ankara|Turkey,7/21/2014 16:51:43,V,Ankara Province,Ankara Province,Ankara,Esenboğa International Airport,8.005033441,Ankara,,Ancara|Angora,Ankara,Ankara,
naturalEarth.2013,Amman|Jordan,7/21/2014 16:49:36,V,Amman Governorate,Amman Governorate,Amman,Timeline of Amman,8.002465581,Amman,,Ama,Amman,Muhafazat `Amman,
naturalEarth.525,Thimphu|Bhutan,7/21/2014 16:47:45,V,Thimphu District,Thimphu District,Thimphu,National Referral Hospital (Thimphu),7.999178231,Thimphu,,Tashi Chho Dzong|Thimbu,Thimphu,Thimphu Dzongkhag,Western
naturalEarth.4166,Nigde|Turkey,7/21/2014 16:51:43,V,Niğde Province,Niğde Province,Niğde,Niğde (electoral district),7.994699453,Nigde,,Niğde,Nigde,Nigde,
naturalEarth.445,Mogilev|Belarus,7/21/2014 16:47:40,V,Mogilev Region,Mogilev Region,Mogilev,Mogilev Airport,7.982292322,Mogilev,Mahilëuskaja voblasc',Могилёв|Mahiljow|Mogilev|Mahilyowskaya Voblasts',Mahilyow,Mahilyowskaya Voblasts',
naturalEarth.874,Puerto Plata|Dominican Republic,7/21/2014 16:48:08,V,Puerto Plata Province,Puerto Plata Province,Gregorio Luperón International Airport,"Altamira, Puerto Plata",7.978609681,Puerto Plata,,,Puerto Plata,Provincia de Puerto Plata,
naturalEarth.2521,Haute Matsiatra|Madagascar,7/21/2014 16:50:05,V,Fianarantsoa Province,Fianarantsoa Province,Haute Matsiatra,Fianarantsoa,7.974464801,Haute Matsiatra,,,Fianarantsoa,Haute Matsiatra Region,
naturalEarth.1920,Crotene|Italy,7/21/2014 16:49:25,V,Calabria,Calabria,Crotone,Tene,7.972870978,Crotene,,Calabre|Calabrie|Kalabrien,Crotene,Provincia di Crotone,Calabria
naturalEarth.4090,Le Kef|Tunisia,7/21/2014 16:51:39,V,Kef Governorate,Kef Governorate,El Kef,Kaph,7.97222145,Le Kef,,Al Kāf|El Kef|Kaf|Kef,Le Kef,Gouvernorat de Kef,
naturalEarth.2326,Telšiai|Lithuania,7/21/2014 16:49:54,V,Telšiai County,Telšiai County,Telšiai,Roman Catholic Diocese of Telšiai,7.971397554,Telšiai,,Telšiai|Telsche|Telschi|Telshe,Telšiai,Telsiu Apskritis,
naturalEarth.997,Luxor|Egypt,7/21/2014 16:48:20,V,Luxor Governorate,Luxor Governorate,Luxor,Luxor Temple,7.969642911,Luxor,,al-Aqṣur|Aqsur|Uqsur,,Muhafazat al Uqsur,
naturalEarth.2329,Luxembourg|Luxembourg,7/21/2014 16:49:54,V,Luxembourg District,Luxembourg District,Luxembourg,Luxembourg (city),7.965631589,Luxembourg,,Lëtzebuerg|Luxemburg,Luxembourg,District de Luxembourg,
naturalEarth.23,Kunduz|Afghanistan,7/21/2014 16:47:14,V,Kunduz Province,Kunduz Province,Kunduz,Kunduz Airport,7.96137789,Kunduz,,Kondoz|Qonduz|Qunduz,Kunduz,Kunduz,
naturalEarth.987,Bani Suwayf|Egypt,7/21/2014 16:48:19,V,Beni Suef Governorate,Beni Suef Governorate,Beni Suef,Beni,7.945544334,Bani Suwayf,,Beni Suwayf|Beni Souef|Beni Suef,Bani Suwayf,Muhafazat Bani Suwayf,
naturalEarth.2021,Karak|Jordan,7/21/2014 16:49:36,V,Karak Governorate,Karak Governorate,Al Karak,Kerak Castle,7.945356015,Karak,,Al Karak|Kerak,Karak,Al Karak,
naturalEarth.4460,Bukhoro|Uzbekistan,7/21/2014 16:51:57,V,Bukhara Province,Bukhara Province,Bukhara,Bukhara International Airport,7.936789368,Bukhoro,,Bukhara|Buxoro|Mawarranahr|Transoxania|Turan,Bukhoro,Bukhara Province,
naturalEarth.3313,P'yŏngan-bukto|North Korea,7/21/2014 16:50:45,V,North Pyongan Province,North Pyongan Province,Taechon Airport,Taechon Northwest Airport,7.933636097,P'yŏngan-bukto,평안북도,North Pyongan|Heian Hoku-do,P'yŏngan-bukto,P'yongan-bukto,
naturalEarth.901,Sidi Bel Abbès|Algeria,7/21/2014 16:48:10,V,Sidi Bel Abbès Province,Sidi Bel Abbès Province,Sidi Bel Abbès,Sidi Bel Abbès Airport,7.926664915,Sidi Bel Abbès,ولاية سيدي بلعباس,Sidi-Bel-Abbes,Sidi Bel Abbès,Wilaya de Sidi Bel Abbes,
naturalEarth.243,Zaqatala|Azerbaijan,7/21/2014 16:47:28,V,Zaqatala District,Zaqatala District,Zaqatala (city),Zaqatala International Airport,7.913566391,Zaqatala,,,Zaqatala,Zaqatala Rayon,Shaki-Zaqatala Economic Region
naturalEarth.2651,Brvenica|Macedonia,7/21/2014 16:50:11,V,Brvenica Municipality,Brvenica Municipality,"Čelopek, Brvenica","Brvenica, Republic of Macedonia",7.908922558,Brvenica,,,Brvenica,Opstina Brvenica,Polog
naturalEarth.79,Lezhë|Albania,7/21/2014 16:47:18,V,Lezhë County,Lezhë County,Lezhë,Lezhë District,7.90722608,Lezhë,,Alessio|Lezha,Lezhë,Qarku i Lezhes,
naturalEarth.3788,Apace|Slovenia,7/21/2014 16:51:21,V,Municipality of Gornja Radgona,Municipality of Gornja Radgona,Gornja Radgona,Apac,7.90046875,Apace,,,Gornja Radgona,Obcina Apace,Pomurska
naturalEarth.2508,Alaotra-Mangoro|Madagascar,7/21/2014 16:50:04,V,Toamasina Province,Toamasina Province,Alaotra-Mangoro,Toamasina,7.895072409,Alaotra-Mangoro,,Tamatave,Toamasina,Alaotra Mangoro Region,
naturalEarth.1855,Arbil|Iraq,7/21/2014 16:49:19,V,Arbil Province,Arbil Province,Erbil,Erbil International Airport,7.894933667,Arbil,,Arbela|Erbil|Irbil,Arbil,Muhafazat Arbil,Kurdistan
naturalEarth.369,Lovech|Bulgaria,7/21/2014 16:47:35,V,Lovech Province,Lovech Province,Lovech,Lovech Stadium,7.893233408,Lovech,Ловеч,Loveč,Lovech,Lovech,
naturalEarth.376,Burgas|Bulgaria,7/21/2014 16:47:36,V,Burgas Province,Burgas Province,Burgas,Burgas Airport,7.888858419,Burgas,Бургас,Bourgas,Burgas,Burgas,
naturalEarth.17,Ghazni|Afghanistan,7/21/2014 16:47:13,V,Ghazni Province,Ghazni Province,Ghazni,Ghazni Airport,7.887317832,Ghazni,,Gazni,Ghazni,Wilayat-e Ghazni,
naturalEarth.4134,Kirsehir|Turkey,7/21/2014 16:51:42,V,Kırşehir Province,Kırşehir Province,Kırşehir,Kırşehirspor,7.882211527,Kirsehir,,Kırşehir,Kirsehir,Kirsehir,
naturalEarth.3442,Volgograd|Russia,7/21/2014 16:50:55,V,Volgograd Oblast,Volgograd Oblast,Volgograd,Battle of Stalingrad,7.874231807,Volgograd,Волгоградская область,Stalingrad|Volgogradskaya Oblast,Volgograd,Volgogradskaya Oblast',Volga
naturalEarth.4358,Ivano-Frankivs'k|Ukraine,7/21/2014 16:51:49,V,Ivano-Frankivsk Oblast,Ivano-Frankivsk Oblast,Ivano-Frankivsk,Ivano-Frankivsk International Airport,7.87302317,Ivano-Frankivs'k,,Ivano-Frankovsk|Ivano-Frankovskaya Oblast'|Stanislav,Ivano-Frankivs'k,Ivano-Frankivs'ka Oblast',
naturalEarth.4136,Nevsehir|Turkey,7/21/2014 16:51:42,V,Nevşehir Province,Nevşehir Province,Nevşehir,Nevşehir Kapadokya Airport,7.872465773,Nevsehir,,Nevşehir,Nevsehir,Nevsehir,
naturalEarth.1987,Bozen|Italy,7/21/2014 16:49:33,V,Trentino-Alto Adige/Südtirol,Trentino-Alto Adige/Südtirol,Bolzano,"Tirol, South Tyrol",7.871100889,Bozen,,Bolzano|Trentino - Alto Adige|Trentino-Alto Adigio|Trentino-South Tirol|Venezia Tridentina,Bolzano,Provincia di Bolzano,Trentino-Alto Adige
naturalEarth.77,Gjirokastër|Albania,7/21/2014 16:47:17,V,Gjirokastër County,Gjirokastër County,Gjirokastër,Gjirokastër District,7.863320132,Gjirokastër,,Gjinokastër|Argirocastro|Argyrocastro|Argyrokastron,Gjirokastër,Qarku i Gjirokastres,
naturalEarth.2752,Yangon|Myanmar,7/21/2014 16:50:16,V,Yangon Region,Yangon Region,Yangon,Yangon International Airport,7.860136066,Yangon,,Rangoon|Rangum|Rangun|Rang£n,Yangon,Yangon Division,
naturalEarth.1982,Monza e Brianza|Italy,7/21/2014 16:49:32,V,Province of Monza and Brianza,Province of Monza and Brianza,Lombardy,Edwin Müller,7.847120626,Monza e Brianza,,Lombardy|Lombardei|Lombardie,Province of Monza and Brianza,Provincia di Monza e Brianza,Lombardia
naturalEarth.4159,Konya|Turkey,7/21/2014 16:51:43,V,Konya Province,Konya Province,Konya,Konya Airport,7.84638446,Konya,,Konieh|Kunja,Konya,Konya,
naturalEarth.3512,Makkah|Saudi Arabia,7/21/2014 16:51:04,V,Makkah Region,Makkah Region,Mecca,Climate of Mecca,7.842240778,Makkah,,La Meca|La Mecca|La Mecque|Makka|Makkah al-Mukarramah|Mecca|Meca|Mecka|Mekka,Makkah,Mintaqat Makkah,
naturalEarth.3394,Brasov|Romania,7/21/2014 16:50:50,V,Brașov County,Brașov County,Brașov,Kronstadt,7.841529058,Brasov,,Braşov|Kronstadt|Stalin,Brasov,Judetul Brasov,
naturalEarth.111,Abu Dhabi|United Arab Emirates,7/21/2014 16:47:20,V,Abu Dhabi (emirate),Abu Dhabi (emirate),Abu Dhabi,Abu Dhabi International Airport,7.840700129,Abu Dhabi,,Aboû Dabî|Abu Dabi|Abū Ẓabī|Abū Ẓaby,Abu Dhabi,Abu Zaby,
naturalEarth.3862,Dalarna|Sweden,7/21/2014 16:51:25,V,Dalarna County,Dalarna County,Dalarna,"Granön, Dalarna",7.830425686,Dalarna,,Dalecarlia|Kopparberg,Dalarna,Dalarnas Laen,
naturalEarth.4107,Izmir|Turkey,7/21/2014 16:51:41,V,İzmir Province,İzmir Province,İzmir,Smyrna,7.822244589,Izmir,,İzmir|Esmirna|Smirne|Smyrna,Izmir,Izmir,
naturalEarth.4289,Bugiri|Uganda,7/21/2014 16:51:46,V,Bugiri District,Bugiri District,Bugiri,,7.819999974,Bugiri,,,,Bugiri District,Eastern
naturalEarth.2835,Saint Georges|Montserrat,7/21/2014 16:50:23,V,Montserrat,Montserrat,Saint-Georges,"Saint Georges, Delaware",7.818181813,Saint Georges,,,Saint Georges,Parish of Saint Georges,
naturalEarth.4243,Kumi|Uganda,7/21/2014 16:51:46,V,Kumi District,Kumi District,Kumi Town,Kumi,7.817837845,Kumi,,,Kumi,Kumi District,Eastern
naturalEarth.3436,Lipetsk|Russia,7/21/2014 16:50:54,V,Lipetsk Oblast,Lipetsk Oblast,Lipetsk,Lipetsk Airport,7.817533128,Lipetsk,Липецкая область,Lipetskaya Oblast,Lipetsk,Lipetskaya Oblast',Central
naturalEarth.4153,Diyarbakir|Turkey,7/21/2014 16:51:42,V,Diyarbakır Province,Diyarbakır Province,Diyarbakır,Diyarbakır Airport,7.807376586,Diyarbakir,,Diyarbakır,Diyarbakir,Diyarbakir,
naturalEarth.902,Tlemcen|Algeria,7/21/2014 16:48:10,V,Tlemcen Province,Tlemcen Province,Tlemcen,Tlemcen National Park,7.800476668,Tlemcen,تلمسان,Tilimsene|Tlemsane|Tilimsen|Tremecém,Tlemcen,Wilaya de Tlemcen,
naturalEarth.1829,Tehran|Iran,7/21/2014 16:49:17,V,Tehran Province,Tehran Province,Tehran,"Shahrak-e Danesh, Tehran",7.797784725,Tehran,,Teheran|T‚h‚ran,Tehran,Ostan-e Tehran,
naturalEarth.2873,Thyolo|Malawi,7/21/2014 16:50:24,V,Thyolo District,Thyolo District,Thyolo,Cholo,7.797111104,Thyolo,,Cholo,Thyolo,Thyolo District,Southern
naturalEarth.3392,Sibiu|Romania,7/21/2014 16:50:50,V,Sibiu County,Sibiu County,Sibiu,"Cristian, Sibiu",7.797044432,Sibiu,,Hermannstadt,Sibiu,Judetul Sibiu,
naturalEarth.214,Füzuli|Azerbaijan,7/21/2014 16:47:28,V,Fuzuli District,Fuzuli District,Füzuli,Fuzûlî,7.794337658,Füzuli,,Fizuli,Fuzuli,Fizuli Rayon,Yukhari Garabakh Economic Region
naturalEarth.4129,Adiyaman|Turkey,7/21/2014 16:51:42,V,Adıyaman Province,Adıyaman Province,Adıyaman,Adıyaman Airport,7.786026207,Adiyaman,,Adıyaman,Adiyaman,Adiyaman,
naturalEarth.2523,Itasy|Madagascar,7/21/2014 16:50:05,V,Antananarivo Province,Antananarivo Province,Itasy,Antananarivo,7.779483544,Itasy,,Tananarive,Antananarivo,Itasy Region,
naturalEarth.2670,Timbuktu|Mali,7/21/2014 16:50:12,V,Tombouctou Region,Tombouctou Region,Timbuktu,Timbuktu Cercle,7.77423248,Timbuktu,,Timbouctou|Tombouctou|Timbuct|Timbuctu|Tombuktu|Tombuctú|Tomboucto,Timbuktu,Tombouctou Region,
naturalEarth.73,Vlorë|Albania,7/21/2014 16:47:17,V,Vlorë County,Vlorë County,Vlorë,Vlorë District,7.773168326,Vlorë,,Vlona|Vlora|Vlonë|Valona,Vlorë,Qarku i Vlores,
naturalEarth.47,Benguela|Angola,7/21/2014 16:47:15,V,Benguela Province,Benguela Province,Benguela,Ombaka National Stadium,7.772599483,Benguela,,Benguella,Benguela,Benguela,
naturalEarth.990,Asyut|Egypt,7/21/2014 16:48:20,V,Asyut Governorate,Asyut Governorate,Asyut,Assiut Barrage,7.772438396,Asyut,,Asyiut|Assiout|Assiut|Assyut|Asyout,Asyut,Muhafazat Asyut,
naturalEarth.4114,Bursa|Turkey,7/21/2014 16:51:41,V,Bursa Province,Bursa Province,Bursa,Yenişehir Airport,7.767249689,Bursa,,Burssa|Brusa|Brussa|Brousse,Bursa,Bursa,
naturalEarth.4119,Eskisehir|Turkey,7/21/2014 16:51:41,V,Eskişehir Province,Eskişehir Province,Eskişehir,Eskişehir Airport,7.764021036,Eskisehir,,Eskişehir,Eskisehir,Eskisehir,
naturalEarth.4286,Sironko|Uganda,7/21/2014 16:51:46,V,Sironko District,Sironko District,Sironko,,7.762608688,Sironko,,,Sironko,Sironko District,Eastern
naturalEarth.4110,Edirne|Turkey,7/21/2014 16:51:41,V,Edirne Province,Edirne Province,Edirne,Trakya University,7.7445927,Edirne,,Adrianople|Adrianopel,Edirne,Edirne,
naturalEarth.983,Al Fayyum|Egypt,7/21/2014 16:48:19,V,Faiyum Governorate,Faiyum Governorate,Faiyum,Crocodilopolis,7.740606582,Al Fayyum,,El Faiyum|el Fayoum|Faium|Faiyūm|Fayum|Fayoum|Fayyum,Al Fayyum,Muhafazat al Fayyum,
naturalEarth.3401,Bacau|Romania,7/21/2014 16:50:51,V,Bacău County,Bacău County,Bacău,Bacău International Airport,7.740219375,Bacau,,Bacău,Bacau,Judetul Bacau,
naturalEarth.15,Kandahar|Afghanistan,7/21/2014 16:47:13,V,Kandahar Province,Kandahar Province,Kandahar,Kandahar International Airport,7.729454356,Kandahar,,Qandahar,Kandahar,Kandahar,
naturalEarth.2238,Ghadamis|Libya,7/21/2014 16:49:50,V,Ghadames District,Ghadames District,Ghadames,Nalut,7.729376139,Ghadamis,,Gadamis|Ghadames,Ghadamis,Sha`biyat Nalut,
naturalEarth.3545,Dakar|Senegal,7/21/2014 16:51:07,V,Dakar Region,Dakar Region,Dakar,Cap-Vert,7.717292312,Dakar,,Cap Vert|Dacar,Dakar,Dakar,
naturalEarth.993,Suhaj|Egypt,7/21/2014 16:48:20,V,Sohag Governorate,Sohag Governorate,Sohag,Girga,7.71106885,Suhaj,,Girga|Girgeh|Sawhāj|Sohag|Suhag,Suhaj,Muhafazat Suhaj,
naturalEarth.1620,Colón|Honduras,7/21/2014 16:49:02,V,Colón Department (Honduras),Colón Department (Honduras),Club Atlético Colón,Bartolo Colón,7.710207008,Colón,,,Colón,Departamento de Colon,
naturalEarth.1893,Forlì-Cesena|Italy,7/21/2014 16:49:22,V,Province of Forlì-Cesena,Province of Forlì-Cesena,Emilia-Romagna,Emilia (region of Italy),7.708130816,Forlì-Cesena,,Emilia Romagna|Emilia|Emilia-Romaña|Émilie-Romagne,Forli-Cesena,Provincia di Forli,Emilia-Romagna
naturalEarth.1684,Békés|Hungary,7/21/2014 16:49:06,V,Békés County,Békés County,Békés County (former),Békés,7.704081662,Békés,,,Békés,Bekes megye,Great Southern Plain
naturalEarth.279,Bujumbura Mairie|Burundi,7/21/2014 16:47:30,V,Bujumbura,Bujumbura,Bujumbura Mairie Province,,7.6975,Bujumbura Mairie,,,Bujumbura Mairie,Bujumbura Mairie Province,
naturalEarth.256,Naxçıvan|Azerbaijan,7/21/2014 16:47:29,V,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic,Nakhchivan (city),Nakhchyvan Autonomous Soviet Socialist Republic,7.692136551,Naxçıvan,,Nakhichevan,Naxcivan,Nakhchivan City,Naxçıvan Autonomous Republic
naturalEarth.4373,Kharkiv|Ukraine,7/21/2014 16:51:50,V,Kharkiv Oblast,Kharkiv Oblast,Kharkiv,Kharkiv International Airport,7.684975258,Kharkiv,,Charkow|Jarkov|Karkov|Khar'kov,Kharkiv,Kharkivs'ka Oblast',
naturalEarth.3402,Braila|Romania,7/21/2014 16:50:51,V,Brăila County,Brăila County,Brăila,Volodymyr Braila,7.680167366,Braila,,Brăila,Braila,Judetul Braila,
